# round	mode	threads	workers	kind	index	value_us	collections
7	checked	1	0	reset	166	26.7	0
7	checked	1	0	reset	167	26.61	0
7	checked	1	0	reset	168	26.64	0
7	checked	1	0	reset	169	26.67	0
7	checked	1	0	reset	170	26.751	0
7	checked	1	0	reset	171	26.61	0
7	checked	1	0	reset	172	26.761	0
7	checked	1	0	reset	173	26.841	0
7	checked	1	0	reset	174	26.711	0
7	checked	1	0	reset	175	26.62	0
7	checked	1	0	reset	176	26.661	0
7	checked	1	0	reset	177	26.65	0
7	checked	1	0	reset	178	26.8	0
7	checked	1	0	reset	179	26.65	0
7	checked	1	0	reset	180	26.871	0
7	checked	1	0	reset	181	26.58	0
7	checked	1	0	reset	182	26.661	0
7	checked	1	0	reset	183	28.174	0
7	checked	1	0	reset	184	26.88	0
7	checked	1	0	reset	185	26.56	0
7	checked	1	0	reset	186	26.851	0
7	checked	1	0	reset	187	26.74	0
7	checked	1	0	reset	188	26.69	0
7	checked	1	0	reset	189	26.55	0
7	checked	1	0	reset	190	26.831	0
7	checked	1	0	reset	191	26.67	0
7	checked	1	0	reset	192	27.833	0
7	checked	1	0	reset	193	26.68	0
7	checked	1	0	reset	194	26.72	0
7	checked	1	0	reset	195	26.66	0
7	checked	1	0	reset	196	26.89	0
7	checked	1	0	reset	197	26.7	0
7	checked	1	0	reset	198	26.76	0
7	checked	1	0	reset	199	26.67	0
7	checked	1	0	reset	200	26.63	0
7	unsafe	1	0	reset	1	0.14	0
7	unsafe	1	0	reset	2	0.201	0
7	unsafe	1	0	reset	3	0.07	0
7	unsafe	1	0	reset	4	0.13	0
7	unsafe	1	0	reset	5	0.131	0
7	unsafe	1	0	reset	6	0.06	0
7	unsafe	1	0	reset	7	0.13	0
7	unsafe	1	0	reset	8	0.06	0
7	unsafe	1	0	reset	9	0.13	0
7	unsafe	1	0	reset	10	0.131	0
7	unsafe	1	0	reset	11	0.07	0
7	unsafe	1	0	reset	12	0.07	0
7	unsafe	1	0	reset	13	0.06	0
7	unsafe	1	0	reset	14	0.061	0
7	unsafe	1	0	reset	15	0.071	0
7	unsafe	1	0	reset	16	0.08	0
7	unsafe	1	0	reset	17	0.07	0
7	unsafe	1	0	reset	18	0.08	0
7	unsafe	1	0	reset	19	0.08	0
7	unsafe	1	0	reset	20	0.07	0
7	unsafe	1	0	reset	21	0.07	0
7	unsafe	1	0	reset	22	0.07	0
7	unsafe	1	0	reset	23	0.09	0
7	unsafe	1	0	reset	24	0.07	0
7	unsafe	1	0	reset	25	0.08	0
7	unsafe	1	0	reset	26	0.07	0
7	unsafe	1	0	reset	27	0.07	0
7	unsafe	1	0	reset	28	0.071	0
7	unsafe	1	0	reset	29	0.07	0
7	unsafe	1	0	reset	30	0.11	0
7	unsafe	1	0	reset	31	0.07	0
7	unsafe	1	0	reset	32	0.07	0
7	unsafe	1	0	reset	33	0.08	0
7	unsafe	1	0	reset	34	0.09	0
7	unsafe	1	0	reset	35	0.07	0
7	unsafe	1	0	reset	36	0.07	0
7	unsafe	1	0	reset	37	0.07	0
7	unsafe	1	0	reset	38	0.07	0
7	unsafe	1	0	reset	39	0.08	0
7	unsafe	1	0	reset	40	0.07	0
7	unsafe	1	0	reset	41	0.08	0
7	unsafe	1	0	reset	42	0.081	0
7	unsafe	1	0	reset	43	0.07	0
7	unsafe	1	0	reset	44	0.07	0
7	unsafe	1	0	reset	45	0.09	0
7	unsafe	1	0	reset	46	0.071	0
7	unsafe	1	0	reset	47	0.07	0
7	unsafe	1	0	reset	48	0.07	0
7	unsafe	1	0	reset	49	0.07	0
7	unsafe	1	0	reset	50	0.08	0
7	unsafe	1	0	reset	51	0.08	0
7	unsafe	1	0	reset	52	0.08	0
7	unsafe	1	0	reset	53	0.07	0
7	unsafe	1	0	reset	54	0.071	0
7	unsafe	1	0	reset	55	0.08	0
7	unsafe	1	0	reset	56	0.07	0
7	unsafe	1	0	reset	57	0.07	0
7	unsafe	1	0	reset	58	0.07	0
7	unsafe	1	0	reset	59	0.08	0
7	unsafe	1	0	reset	60	0.07	0
7	unsafe	1	0	reset	61	0.07	0
7	unsafe	1	0	reset	62	0.07	0
7	unsafe	1	0	reset	63	0.07	0
7	unsafe	1	0	reset	64	0.07	0
7	unsafe	1	0	reset	65	0.07	0
7	unsafe	1	0	reset	66	0.06	0
7	unsafe	1	0	reset	67	0.07	0
7	unsafe	1	0	reset	68	0.09	0
7	unsafe	1	0	reset	69	0.08	0
7	unsafe	1	0	reset	70	0.07	0
7	unsafe	1	0	reset	71	0.07	0
7	unsafe	1	0	reset	72	0.07	0
7	unsafe	1	0	reset	73	0.071	0
7	unsafe	1	0	reset	74	0.07	0
7	unsafe	1	0	reset	75	0.08	0
7	unsafe	1	0	reset	76	0.07	0
7	unsafe	1	0	reset	77	0.08	0
7	unsafe	1	0	reset	78	0.071	0
7	unsafe	1	0	reset	79	0.07	0
7	unsafe	1	0	reset	80	0.11	0
7	unsafe	1	0	reset	81	0.07	0
7	unsafe	1	0	reset	82	0.08	0
7	unsafe	1	0	reset	83	0.07	0
7	unsafe	1	0	reset	84	0.08	0
7	unsafe	1	0	reset	85	0.08	0
7	unsafe	1	0	reset	86	0.07	0
7	unsafe	1	0	reset	87	0.07	0
7	unsafe	1	0	reset	88	0.081	0
7	unsafe	1	0	reset	89	0.07	0
7	unsafe	1	0	reset	90	0.07	0
7	unsafe	1	0	reset	91	0.07	0
7	unsafe	1	0	reset	92	0.07	0
7	unsafe	1	0	reset	93	0.08	0
7	unsafe	1	0	reset	94	0.071	0
7	unsafe	1	0	reset	95	0.081	0
7	unsafe	1	0	reset	96	0.07	0
7	unsafe	1	0	reset	97	0.07	0
7	unsafe	1	0	reset	98	0.08	0
7	unsafe	1	0	reset	99	0.07	0
7	unsafe	1	0	reset	100	0.07	0
7	unsafe	1	0	reset	101	0.07	0
7	unsafe	1	0	reset	102	0.07	0
7	unsafe	1	0	reset	103	0.08	0
7	unsafe	1	0	reset	104	0.071	0
7	unsafe	1	0	reset	105	0.07	0
7	unsafe	1	0	reset	106	0.07	0
7	unsafe	1	0	reset	107	0.07	0
7	unsafe	1	0	reset	108	0.07	0
7	unsafe	1	0	reset	109	0.07	0
7	unsafe	1	0	reset	110	0.07	0
7	unsafe	1	0	reset	111	0.07	0
7	unsafe	1	0	reset	112	0.06	0
7	unsafe	1	0	reset	113	0.07	0
7	unsafe	1	0	reset	114	0.07	0
7	unsafe	1	0	reset	115	0.07	0
7	unsafe	1	0	reset	116	0.07	0
7	unsafe	1	0	reset	117	0.07	0
7	unsafe	1	0	reset	118	0.07	0
7	unsafe	1	0	reset	119	0.07	0
7	unsafe	1	0	reset	120	0.08	0
7	unsafe	1	0	reset	121	0.07	0
7	unsafe	1	0	reset	122	0.08	0
7	unsafe	1	0	reset	123	0.07	0
7	unsafe	1	0	reset	124	0.08	0
7	unsafe	1	0	reset	125	0.08	0
7	unsafe	1	0	reset	126	0.07	0
7	unsafe	1	0	reset	127	0.071	0
7	unsafe	1	0	reset	128	0.081	0
7	unsafe	1	0	reset	129	0.08	0
7	unsafe	1	0	reset	130	0.07	0
7	unsafe	1	0	reset	131	0.07	0
7	unsafe	1	0	reset	132	0.07	0
7	unsafe	1	0	reset	133	0.08	0
7	unsafe	1	0	reset	134	0.07	0
7	unsafe	1	0	reset	135	0.08	0
7	unsafe	1	0	reset	136	0.07	0
7	unsafe	1	0	reset	137	0.071	0
7	unsafe	1	0	reset	138	0.07	0
7	unsafe	1	0	reset	139	0.08	0
7	unsafe	1	0	reset	140	0.07	0
7	unsafe	1	0	reset	141	0.071	0
7	unsafe	1	0	reset	142	0.07	0
7	unsafe	1	0	reset	143	0.071	0
7	unsafe	1	0	reset	144	0.08	0
7	unsafe	1	0	reset	145	0.111	0
7	unsafe	1	0	reset	146	0.07	0
7	unsafe	1	0	reset	147	0.07	0
7	unsafe	1	0	reset	148	0.07	0
7	unsafe	1	0	reset	149	0.08	0
7	unsafe	1	0	reset	150	0.071	0
7	unsafe	1	0	reset	151	0.07	0
7	unsafe	1	0	reset	152	0.07	0
7	unsafe	1	0	reset	153	0.081	0
7	unsafe	1	0	reset	154	0.07	0
7	unsafe	1	0	reset	155	0.07	0
7	unsafe	1	0	reset	156	0.081	0
7	unsafe	1	0	reset	157	0.06	0
7	unsafe	1	0	reset	158	0.081	0
7	unsafe	1	0	reset	159	0.07	0
7	unsafe	1	0	reset	160	0.081	0
7	unsafe	1	0	reset	161	0.12	0
7	unsafe	1	0	reset	162	0.07	0
7	unsafe	1	0	reset	163	0.08	0
7	unsafe	1	0	reset	164	0.07	0
7	unsafe	1	0	reset	165	0.08	0
7	unsafe	1	0	reset	166	0.08	0
7	unsafe	1	0	reset	167	0.09	0
7	unsafe	1	0	reset	168	0.08	0
7	unsafe	1	0	reset	169	0.07	0
7	unsafe	1	0	reset	170	0.08	0
7	unsafe	1	0	reset	171	0.071	0
7	unsafe	1	0	reset	172	0.08	0
7	unsafe	1	0	reset	173	0.071	0
7	unsafe	1	0	reset	174	0.071	0
7	unsafe	1	0	reset	175	0.07	0
7	unsafe	1	0	reset	176	0.07	0
7	unsafe	1	0	reset	177	0.07	0
7	unsafe	1	0	reset	178	0.07	0
7	unsafe	1	0	reset	179	0.07	0
7	unsafe	1	0	reset	180	0.08	0
7	unsafe	1	0	reset	181	0.08	0
7	unsafe	1	0	reset	182	0.08	0
7	unsafe	1	0	reset	183	0.081	0
7	unsafe	1	0	reset	184	0.07	0
7	unsafe	1	0	reset	185	0.08	0
7	unsafe	1	0	reset	186	0.081	0
7	unsafe	1	0	reset	187	0.08	0
7	unsafe	1	0	reset	188	0.07	0
7	unsafe	1	0	reset	189	0.07	0
7	unsafe	1	0	reset	190	0.071	0
7	unsafe	1	0	reset	191	0.071	0
7	unsafe	1	0	reset	192	0.07	0
7	unsafe	1	0	reset	193	0.09	0
7	unsafe	1	0	reset	194	0.07	0
7	unsafe	1	0	reset	195	0.08	0
7	unsafe	1	0	reset	196	0.08	0
7	unsafe	1	0	reset	197	0.07	0
7	unsafe	1	0	reset	198	0.07	0
7	unsafe	1	0	reset	199	0.07	0
7	unsafe	1	0	reset	200	0.08	0
7	checked	4	3	reset	1	64.252	0
7	checked	4	3	reset	2	59.552	0
7	checked	4	3	reset	3	50.977	0
7	checked	4	3	reset	4	50.476	0
7	checked	4	3	reset	5	135.826	0
7	checked	4	3	reset	6	36.108	0
7	checked	4	3	reset	7	32.542	0
7	checked	4	3	reset	8	36.82	0
7	checked	4	3	reset	9	32.782	0
7	checked	4	3	reset	10	33.062	0
7	checked	4	3	reset	11	33.403	0
7	checked	4	3	reset	12	32.852	0
7	checked	4	3	reset	13	33.343	0
7	checked	4	3	reset	14	44.283	0
7	checked	4	3	reset	15	37.971	0
7	checked	4	3	reset	16	32.491	0
7	checked	4	3	reset	17	32.491	0
7	checked	4	3	reset	18	32.962	0
7	checked	4	3	reset	19	32.581	0
7	checked	4	3	reset	20	32.772	0
7	checked	4	3	reset	21	31.179	0
7	checked	4	3	reset	22	30.387	0
7	checked	4	3	reset	23	47.319	0
7	checked	4	3	reset	24	56.937	0
7	checked	4	3	reset	25	43.593	0
7	checked	4	3	reset	26	41.759	0
7	checked	4	3	reset	27	37.561	0
7	checked	4	3	reset	28	38.463	0
7	checked	4	3	reset	29	37.771	0
7	checked	4	3	reset	30	39.024	0
7	checked	4	3	reset	31	38.904	0
7	checked	4	3	reset	32	38.613	0
7	checked	4	3	reset	33	39.826	0
7	checked	4	3	reset	34	42.129	0
7	checked	4	3	reset	35	40.327	0
7	checked	4	3	reset	36	60.814	0
7	checked	4	3	reset	37	40.426	0
7	checked	4	3	reset	38	47.359	0
7	checked	4	3	reset	39	40.957	0
7	checked	4	3	reset	40	41.118	0
7	checked	4	3	reset	41	39.334	0
7	checked	4	3	reset	42	40.306	0
7	checked	4	3	reset	43	40.396	0
7	checked	4	3	reset	44	37.47	0
7	checked	4	3	reset	45	39.284	0
7	checked	4	3	reset	46	39.264	0
7	checked	4	3	reset	47	39.745	0
7	checked	4	3	reset	48	40.125	0
7	checked	4	3	reset	49	42.26	0
7	checked	4	3	reset	50	40.567	0
7	checked	4	3	reset	51	40.637	0
7	checked	4	3	reset	52	40.707	0
7	checked	4	3	reset	53	38.623	0
7	checked	4	3	reset	54	41.578	0
7	checked	4	3	reset	55	39.575	0
7	checked	4	3	reset	56	53.331	0
7	checked	4	3	reset	57	43.923	0
7	checked	4	3	reset	58	41.869	0
7	checked	4	3	reset	59	42.169	0
7	checked	4	3	reset	60	41.558	0
7	checked	4	3	reset	61	38.643	0
7	checked	4	3	reset	62	49.764	0
7	checked	4	3	reset	63	40.336	0
7	checked	4	3	reset	64	40.366	0
7	checked	4	3	reset	65	38.593	0
7	checked	4	3	reset	66	39.715	0
7	checked	4	3	reset	67	39.224	0
7	checked	4	3	reset	68	40.166	0
7	checked	4	3	reset	69	40.096	0
7	checked	4	3	reset	70	39.344	0
7	checked	4	3	reset	71	39.535	0
7	checked	4	3	reset	72	40.246	0
7	checked	4	3	reset	73	40.757	0
7	checked	4	3	reset	74	41.388	0
7	checked	4	3	reset	75	40.336	0
7	checked	4	3	reset	76	39.374	0
7	checked	4	3	reset	77	43.061	0
7	checked	4	3	reset	78	39.725	0
7	checked	4	3	reset	79	39.575	0
7	checked	4	3	reset	80	39.043	0
7	checked	4	3	reset	81	39.424	0
7	checked	4	3	reset	82	39.134	0
7	checked	4	3	reset	83	39.675	0
7	checked	4	3	reset	84	38.833	0
7	checked	4	3	reset	85	39.284	0
7	checked	4	3	reset	86	39.735	0
7	checked	4	3	reset	87	39.694	0
7	checked	4	3	reset	88	40.216	0
7	checked	4	3	reset	89	39.414	0
7	checked	4	3	reset	90	41.819	0
7	checked	4	3	reset	91	39.405	0
7	checked	4	3	reset	92	39.905	0
7	checked	4	3	reset	93	39.575	0
7	checked	4	3	reset	94	39.294	0
7	checked	4	3	reset	95	39.735	0
7	checked	4	3	reset	96	40.006	0
7	checked	4	3	reset	97	40.807	0
7	checked	4	3	reset	98	39.856	0
7	checked	4	3	reset	99	38.864	0
7	checked	4	3	reset	100	38.913	0
7	checked	4	3	reset	101	41.91	0
7	checked	4	3	reset	102	39.554	0
7	checked	4	3	reset	103	40.557	0
7	checked	4	3	reset	104	41.228	0
7	checked	4	3	reset	105	39.014	0
7	checked	4	3	reset	106	40.135	0
7	checked	4	3	reset	107	38.984	0
7	checked	4	3	reset	108	39.013	0
7	checked	4	3	reset	109	40.927	0
7	checked	4	3	reset	110	40.707	0
7	checked	4	3	reset	111	41.769	0
7	checked	4	3	reset	112	40.727	0
7	checked	4	3	reset	113	41.188	0
7	checked	4	3	reset	114	42.961	0
7	checked	4	3	reset	115	39.644	0
7	checked	4	3	reset	116	40.216	0
7	checked	4	3	reset	117	40.326	0
7	checked	4	3	reset	118	41.067	0
7	checked	4	3	reset	119	42.711	0
7	checked	4	3	reset	120	40.286	0
7	checked	4	3	reset	121	39.655	0
7	checked	4	3	reset	122	44.824	0
7	checked	4	3	reset	123	38.904	0
7	checked	4	3	reset	124	39.324	0
7	checked	4	3	reset	125	40.637	0
7	checked	4	3	reset	126	39.384	0
7	checked	4	3	reset	127	40.467	0
7	checked	4	3	reset	128	38.492	0
7	checked	4	3	reset	129	38.472	0
7	checked	4	3	reset	130	47.389	0
7	checked	4	3	reset	131	38.082	0
7	checked	4	3	reset	132	35.167	0
7	checked	4	3	reset	133	34.174	0
7	checked	4	3	reset	134	35.678	0
7	checked	4	3	reset	135	34.024	0
7	checked	4	3	reset	136	33.784	0
7	checked	4	3	reset	137	34.796	0
7	checked	4	3	reset	138	36.028	0
7	checked	4	3	reset	139	34.085	0
7	checked	4	3	reset	140	34.015	0
7	checked	4	3	reset	141	37.401	0
7	checked	4	3	reset	142	34.876	0
7	checked	4	3	reset	143	34.455	0
7	checked	4	3	reset	144	35.447	0
7	checked	4	3	reset	145	34.204	0
7	checked	4	3	reset	146	35.127	0
7	checked	4	3	reset	147	34.746	0
7	checked	4	3	reset	148	36.569	0
7	checked	4	3	reset	149	38.192	0
7	checked	4	3	reset	150	36.239	0
7	checked	4	3	reset	151	34.505	0
7	checked	4	3	reset	152	34.905	0
7	checked	4	3	reset	153	36.228	0
7	checked	4	3	reset	154	36.74	0
7	checked	4	3	reset	155	35.147	0
7	checked	4	3	reset	156	36.739	0
7	checked	4	3	reset	157	34.646	0
7	checked	4	3	reset	158	36.649	0
7	checked	4	3	reset	159	35.677	0
7	checked	4	3	reset	160	39.405	0
7	checked	4	3	reset	161	35.668	0
7	checked	4	3	reset	162	35.718	0
7	checked	4	3	reset	163	34.515	0
7	checked	4	3	reset	164	35.777	0
7	checked	4	3	reset	165	34.866	0
7	checked	4	3	reset	166	35.166	0
7	checked	4	3	reset	167	35.757	0
7	checked	4	3	reset	168	34.786	0
7	checked	4	3	reset	169	36.179	0
7	checked	4	3	reset	170	35.396	0
7	checked	4	3	reset	171	37.03	0
7	checked	4	3	reset	172	35.657	0
7	checked	4	3	reset	173	35.467	0
7	checked	4	3	reset	174	33.984	0
7	checked	4	3	reset	175	34.515	0
7	checked	4	3	reset	176	34.526	0
7	checked	4	3	reset	177	33.152	0
7	checked	4	3	reset	178	33.773	0
7	checked	4	3	reset	179	33.293	0
7	checked	4	3	reset	180	34.244	0
7	checked	4	3	reset	181	34.716	0
7	checked	4	3	reset	182	37.721	0
7	checked	4	3	reset	183	35.186	0
7	checked	4	3	reset	184	33.945	0
7	checked	4	3	reset	185	35.637	0
7	checked	4	3	reset	186	33.924	0
7	checked	4	3	reset	187	34.285	0
7	checked	4	3	reset	188	34.705	0
7	checked	4	3	reset	189	34.064	0
7	checked	4	3	reset	190	34.706	0
7	checked	4	3	reset	191	34.294	0
7	checked	4	3	reset	192	33.643	0
7	checked	4	3	reset	193	37.471	0
7	checked	4	3	reset	194	35.788	0
7	checked	4	3	reset	195	33.403	0
7	checked	4	3	reset	196	34.375	0
7	checked	4	3	reset	197	35.067	0
7	checked	4	3	reset	198	36.319	0
7	checked	4	3	reset	199	34.585	0
7	checked	4	3	reset	200	35.026	0
7	checked	4	3	stall	1	57.218	0
7	checked	4	3	stall	2	84.65	0
7	checked	4	3	stall	3	60.615	0
7	unsafe	4	3	reset	1	0.27	0
7	unsafe	4	3	reset	2	0.19	0
7	unsafe	4	3	reset	3	0.08	0
7	unsafe	4	3	reset	4	0.08	0
7	unsafe	4	3	reset	5	0.08	0
7	unsafe	4	3	reset	6	0.151	0
7	unsafe	4	3	reset	7	0.321	0
7	unsafe	4	3	reset	8	0.07	0
7	unsafe	4	3	reset	9	0.08	0
7	unsafe	4	3	reset	10	0.08	0
7	unsafe	4	3	reset	11	0.16	0
7	unsafe	4	3	reset	12	0.12	0
7	unsafe	4	3	reset	13	0.291	0
7	unsafe	4	3	reset	14	0.301	0
7	unsafe	4	3	reset	15	0.07	0
7	unsafe	4	3	reset	16	0.171	0
7	unsafe	4	3	reset	17	0.171	0
7	unsafe	4	3	reset	18	0.07	0
7	unsafe	4	3	reset	19	0.15	0
7	unsafe	4	3	reset	20	0.081	0
7	unsafe	4	3	reset	21	0.31	0
7	unsafe	4	3	reset	22	0.491	0
7	unsafe	4	3	reset	23	0.09	0
7	unsafe	4	3	reset	24	0.07	0
7	unsafe	4	3	reset	25	0.27	0
7	unsafe	4	3	reset	26	0.331	0
7	unsafe	4	3	reset	27	0.08	0
7	unsafe	4	3	reset	28	0.07	0
7	unsafe	4	3	reset	29	0.071	0
7	unsafe	4	3	reset	30	0.08	0
7	unsafe	4	3	reset	31	0.07	0
7	unsafe	4	3	reset	32	0.07	0
7	unsafe	4	3	reset	33	0.11	0
7	unsafe	4	3	reset	34	0.171	0
7	unsafe	4	3	reset	35	0.07	0
7	unsafe	4	3	reset	36	0.07	0
7	unsafe	4	3	reset	37	0.08	0
7	unsafe	4	3	reset	38	0.07	0
7	unsafe	4	3	reset	39	0.08	0
7	unsafe	4	3	reset	40	0.07	0
7	unsafe	4	3	reset	41	0.07	0
7	unsafe	4	3	reset	42	0.07	0
7	unsafe	4	3	reset	43	0.08	0
7	unsafe	4	3	reset	44	0.07	0
7	unsafe	4	3	reset	45	0.07	0
7	unsafe	4	3	reset	46	0.08	0
7	unsafe	4	3	reset	47	0.08	0
7	unsafe	4	3	reset	48	0.07	0
7	unsafe	4	3	reset	49	0.07	0
7	unsafe	4	3	reset	50	0.07	0
7	unsafe	4	3	reset	51	0.08	0
7	unsafe	4	3	reset	52	0.081	0
7	unsafe	4	3	reset	53	0.08	0
7	unsafe	4	3	reset	54	0.11	0
7	unsafe	4	3	reset	55	0.07	0
7	unsafe	4	3	reset	56	0.07	0
7	unsafe	4	3	reset	57	0.07	0
7	unsafe	4	3	reset	58	0.07	0
7	unsafe	4	3	reset	59	0.07	0
7	unsafe	4	3	reset	60	0.07	0
7	unsafe	4	3	reset	61	0.07	0
7	unsafe	4	3	reset	62	0.071	0
7	unsafe	4	3	reset	63	0.071	0
7	unsafe	4	3	reset	64	0.07	0
7	unsafe	4	3	reset	65	0.07	0
7	unsafe	4	3	reset	66	0.07	0
7	unsafe	4	3	reset	67	0.07	0
7	unsafe	4	3	reset	68	0.08	0
7	unsafe	4	3	reset	69	0.07	0
7	unsafe	4	3	reset	70	0.07	0
7	unsafe	4	3	reset	71	0.08	0
7	unsafe	4	3	reset	72	0.08	0
7	unsafe	4	3	reset	73	0.08	0
7	unsafe	4	3	reset	74	0.07	0
7	unsafe	4	3	reset	75	0.071	0
7	unsafe	4	3	reset	76	0.07	0
7	unsafe	4	3	reset	77	0.07	0
7	unsafe	4	3	reset	78	0.07	0
7	unsafe	4	3	reset	79	0.071	0
7	unsafe	4	3	reset	80	0.07	0
7	unsafe	4	3	reset	81	0.07	0
7	unsafe	4	3	reset	82	0.07	0
7	unsafe	4	3	reset	83	0.07	0
7	unsafe	4	3	reset	84	0.08	0
7	unsafe	4	3	reset	85	0.071	0
7	unsafe	4	3	reset	86	0.08	0
7	unsafe	4	3	reset	87	0.081	0
7	unsafe	4	3	reset	88	0.081	0
7	unsafe	4	3	reset	89	0.07	0
7	unsafe	4	3	reset	90	0.07	0
7	unsafe	4	3	reset	91	0.07	0
7	unsafe	4	3	reset	92	0.071	0
7	unsafe	4	3	reset	93	0.07	0
7	unsafe	4	3	reset	94	0.321	0
7	unsafe	4	3	reset	95	0.07	0
7	unsafe	4	3	reset	96	0.07	0
7	unsafe	4	3	reset	97	0.071	0
7	unsafe	4	3	reset	98	0.08	0
7	unsafe	4	3	reset	99	0.07	0
7	unsafe	4	3	reset	100	0.08	0
7	unsafe	4	3	reset	101	0.07	0
7	unsafe	4	3	reset	102	0.07	0
7	unsafe	4	3	reset	103	0.07	0
7	unsafe	4	3	reset	104	0.08	0
7	unsafe	4	3	reset	105	0.071	0
7	unsafe	4	3	reset	106	0.071	0
7	unsafe	4	3	reset	107	0.071	0
7	unsafe	4	3	reset	108	0.07	0
7	unsafe	4	3	reset	109	0.07	0
7	unsafe	4	3	reset	110	0.08	0
7	unsafe	4	3	reset	111	0.07	0
7	unsafe	4	3	reset	112	0.07	0
7	unsafe	4	3	reset	113	0.07	0
7	unsafe	4	3	reset	114	0.07	0
7	unsafe	4	3	reset	115	0.08	0
7	unsafe	4	3	reset	116	0.07	0
7	unsafe	4	3	reset	117	0.08	0
7	unsafe	4	3	reset	118	0.07	0
7	unsafe	4	3	reset	119	0.08	0
7	unsafe	4	3	reset	120	0.07	0
7	unsafe	4	3	reset	121	0.08	0
7	unsafe	4	3	reset	122	0.07	0
7	unsafe	4	3	reset	123	0.08	0
7	unsafe	4	3	reset	124	0.07	0
7	unsafe	4	3	reset	125	0.07	0
7	unsafe	4	3	reset	126	0.08	0
7	unsafe	4	3	reset	127	0.071	0
7	unsafe	4	3	reset	128	0.07	0
7	unsafe	4	3	reset	129	0.08	0
7	unsafe	4	3	reset	130	0.08	0
7	unsafe	4	3	reset	131	0.08	0
7	unsafe	4	3	reset	132	0.081	0
7	unsafe	4	3	reset	133	0.08	0
7	unsafe	4	3	reset	134	0.07	0
7	unsafe	4	3	reset	135	0.071	0
7	unsafe	4	3	reset	136	0.071	0
7	unsafe	4	3	reset	137	0.071	0
7	unsafe	4	3	reset	138	0.07	0
7	unsafe	4	3	reset	139	0.071	0
7	unsafe	4	3	reset	140	0.07	0
7	unsafe	4	3	reset	141	0.071	0
7	unsafe	4	3	reset	142	0.08	0
7	unsafe	4	3	reset	143	0.1	0
7	unsafe	4	3	reset	144	0.12	0
7	unsafe	4	3	reset	145	0.07	0
7	unsafe	4	3	reset	146	0.07	0
7	unsafe	4	3	reset	147	0.07	0
7	unsafe	4	3	reset	148	0.07	0
7	unsafe	4	3	reset	149	0.07	0
7	unsafe	4	3	reset	150	0.07	0
7	unsafe	4	3	reset	151	0.11	0
7	unsafe	4	3	reset	152	0.07	0
7	unsafe	4	3	reset	153	0.07	0
7	unsafe	4	3	reset	154	0.07	0
7	unsafe	4	3	reset	155	0.08	0
7	unsafe	4	3	reset	156	0.07	0
7	unsafe	4	3	reset	157	0.08	0
7	unsafe	4	3	reset	158	0.071	0
7	unsafe	4	3	reset	159	0.081	0
7	unsafe	4	3	reset	160	0.08	0
7	unsafe	4	3	reset	161	0.07	0
7	unsafe	4	3	reset	162	0.07	0
7	unsafe	4	3	reset	163	0.07	0
7	unsafe	4	3	reset	164	0.08	0
7	unsafe	4	3	reset	165	0.091	0
7	unsafe	4	3	reset	166	0.07	0
7	unsafe	4	3	reset	167	0.08	0
7	unsafe	4	3	reset	168	0.08	0
7	unsafe	4	3	reset	169	0.07	0
7	unsafe	4	3	reset	170	0.07	0
7	unsafe	4	3	reset	171	0.07	0
7	unsafe	4	3	reset	172	0.07	0
7	unsafe	4	3	reset	173	0.07	0
7	unsafe	4	3	reset	174	0.08	0
7	unsafe	4	3	reset	175	0.07	0
7	unsafe	4	3	reset	176	0.09	0
7	unsafe	4	3	reset	177	0.081	0
7	unsafe	4	3	reset	178	0.07	0
7	unsafe	4	3	reset	179	0.07	0
7	unsafe	4	3	reset	180	0.07	0
7	unsafe	4	3	reset	181	0.08	0
7	unsafe	4	3	reset	182	0.07	0
7	unsafe	4	3	reset	183	0.071	0
7	unsafe	4	3	reset	184	0.08	0
7	unsafe	4	3	reset	185	0.07	0
7	unsafe	4	3	reset	186	0.11	0
7	unsafe	4	3	reset	187	0.07	0
7	unsafe	4	3	reset	188	0.08	0
7	unsafe	4	3	reset	189	0.08	0
7	unsafe	4	3	reset	190	0.07	0
7	unsafe	4	3	reset	191	0.07	0
7	unsafe	4	3	reset	192	0.07	0
7	unsafe	4	3	reset	193	0.07	0
7	unsafe	4	3	reset	194	0.07	0
7	unsafe	4	3	reset	195	0.07	0
7	unsafe	4	3	reset	196	0.071	0
7	unsafe	4	3	reset	197	0.08	0
7	unsafe	4	3	reset	198	0.07	0
7	unsafe	4	3	reset	199	0.07	0
7	unsafe	4	3	reset	200	0.11	0
7	unsafe	4	3	stall	1	0.0	0
7	unsafe	4	3	stall	2	0.0	0
7	unsafe	4	3	stall	3	0.0	0
7	checked	8	7	reset	1	77.446	0
7	checked	8	7	reset	2	70.974	0
7	checked	8	7	reset	3	76.194	0
7	checked	8	7	reset	4	58.581	0
7	checked	8	7	reset	5	129.103	0
7	checked	8	7	reset	6	38.633	0
7	checked	8	7	reset	7	38.192	0
7	checked	8	7	reset	8	34.295	0
7	checked	8	7	reset	9	35.346	0
7	checked	8	7	reset	10	35.156	0
7	checked	8	7	reset	11	34.465	0
7	checked	8	7	reset	12	35.757	0
7	checked	8	7	reset	13	35.246	0
7	checked	8	7	reset	14	35.387	0
7	checked	8	7	reset	15	34.775	0
7	checked	8	7	reset	16	37.501	0
7	checked	8	7	reset	17	37.872	0
